city,date,traffic_volume,aqi,noise_pollution,temperature,humidity,pop_density,public_transport_usage,is_weekend,is_monsoon,is_winter,day_of_week,month,quarter,aqi_7d_avg,aqi_lag1,traffic_volume_7d_avg,traffic_volume_lag1,heat_humidity_index,pollution_traffic_load,transport_efficiency,log_pop_density,stress_index
Mumbai,2022-09-13,88.2,136.6,70.5,35.5,88.7,31700.0,92.77,0,1,0,1,9,3,144.7142857142857,138.89999999999998,84.83571428571429,95.23,33.9,0.241,1.0518,10.3641,72.23
Mumbai,2022-09-14,99.55,167.0,72.85,34.1,81.1,31700.0,87.79,0,1,0,2,9,3,146.85714285714286,136.6,84.77142857142857,88.2,31.52,0.3325,0.8819,10.3641,86.23
Mumbai,2022-09-15,100.0,132.7,75.2,31.4,77.8,31700.0,96.24,0,1,0,3,9,3,148.22857142857143,167.0,85.38571428571429,99.55,28.61,0.2654,0.9624,10.3641,76.48
Mumbai,2022-09-16,89.8,152.7,78.6,33.7,71.5,31700.0,97.12,0,1,0,4,9,3,147.04285714285714,132.7,84.70714285714287,100.0,29.86,0.2742,1.0815,10.3641,81.52
Mumbai,2022-09-17,53.51,136.7,68.9,37.1,76.9,31700.0,65.51,1,1,0,5,9,3,143.68571428571428,152.7,82.87428571428572,89.8,33.67,0.1463,1.2243,10.3641,58.34
Mumbai,2022-09-18,58.09,107.1,68.4,35.0,86.2,31700.0,48.05,1,1,0,6,9,3,138.81428571428572,136.7,83.48285714285714,53.51,33.07,0.1244,0.8272,10.3641,59.24
Mumbai,2022-09-19,86.47,144.0,77.5,33.3,84.0,31700.0,90.7,0,1,0,0,9,3,139.54285714285714,107.1,82.23142857142857,58.09,31.17,0.249,1.0489,10.3641,76.67
Mumbai,2022-09-20,92.14,88.6,77.8,39.5,88.9,31700.0,89.54,0,1,0,1,9,3,132.68571428571428,144.0,82.7942857142857,86.47,37.75,0.1633,0.9718,10.3641,80.77
Mumbai,2022-09-21,96.75,127.2,82.7,34.2,83.9,31700.0,95.98,0,1,0,2,9,3,127.0,88.6,82.39428571428572,92.14,32.0,0.2461,0.992,10.3641,86.59
Mumbai,2022-09-22,100.0,140.6,84.1,33.6,91.5,31700.0,89.85,0,1,0,3,9,3,128.1285714285714,127.2,82.39428571428572,96.75,32.46,0.2812,0.8985,10.3641,85.27
Mumbai,2022-09-23,100.0,123.3,80.6,35.7,92.7,31700.0,93.7,0,1,0,4,9,3,123.92857142857143,140.6,83.85142857142857,100.0,34.66,0.2466,0.937,10.3641,84.37
Mumbai,2022-09-24,73.36,151.7,75.3,31.2,78.3,31700.0,67.55,1,1,0,5,9,3,126.07142857142857,123.3,86.68714285714286,100.0,28.49,0.2226,0.9208,10.3641,73.46
Mumbai,2022-09-25,46.72,98.4,73.6,33.2,89.2,31700.0,41.3,1,1,0,6,9,3,124.82857142857144,151.7,85.06285714285715,73.36,31.77,0.0919,0.884,10.3641,53.05
Mumbai,2022-09-26,96.6,137.3,80.0,33.7,84.1,31700.0,94.28,0,1,0,0,9,3,123.87142857142858,98.4,86.50999999999999,46.72,31.56,0.2653,0.976,10.3641,83.29
Mumbai,2022-09-27,92.31,147.3,83.8,30.1,85.1,31700.0,90.32,0,1,0,1,9,3,132.25714285714287,137.3,86.53428571428572,96.6,28.31,0.2719,0.9784,10.3641,78.91
Mumbai,2022-09-28,96.03,170.1,72.8,34.5,89.7,31700.0,88.44,0,1,0,2,9,3,138.3857142857143,147.3,86.43142857142857,92.31,33.08,0.3267,0.921,10.3641,82.2
Mumbai,2022-09-29,87.19,120.0,75.3,35.3,84.5,31700.0,85.61,0,1,0,3,9,3,135.44285714285715,170.1,84.60142857142857,96.03,33.11,0.2093,0.9819,10.3641,74.34
Mumbai,2022-09-30,96.33,165.2,74.7,32.7,75.2,31700.0,90.65,0,1,0,4,9,3,141.42857142857142,120.0,84.07714285714285,87.19,29.46,0.3183,0.941,10.3641,85.33
Mumbai,2022-10-01,49.34,123.4,77.0,31.8,62.4,31700.0,55.05,1,0,0,5,10,4,137.38571428571427,165.2,80.64571428571428,96.33,27.02,0.1218,1.1157,10.3641,55.64
Mumbai,2022-10-02,39.136,106.2,79.25,32.7,46.4,31700.0,51.02,1,0,0,6,10,4,138.5,123.4,79.56228571428571,49.34,25.69,0.0831,1.3037,10.3641,52.22
Mumbai,2022-10-03,78.83,153.0,81.5,33.0,43.2,31700.0,96.9,0,0,0,0,10,4,140.74285714285716,106.2,77.02371428571429,39.136,25.5,0.2412,1.2292,10.3641,74.34
Mumbai,2022-10-04,71.7,148.5,88.0,27.5,45.9,31700.0,81.25,0,0,0,1,10,4,140.9142857142857,153.0,74.07942857142856,78.83,21.55,0.2129,1.1332,10.3641,71.62
Mumbai,2022-10-05,84.21,134.6,83.7,30.4,45.9,31700.0,83.42,0,0,0,2,10,4,135.84285714285713,148.5,72.39085714285714,71.7,23.82,0.2267,0.9906,10.3641,77.32
Mumbai,2022-10-06,78.6,146.2,84.6,35.4,63.5,31700.0,93.53,0,0,0,3,10,4,139.5857142857143,134.6,71.16371428571428,84.21,30.23,0.2298,1.1899,10.3641,79.37
Mumbai,2022-10-07,85.03,138.3,86.8,31.5,52.8,31700.0,97.5,0,0,0,4,10,4,135.74285714285716,146.2,69.54942857142858,78.6,25.55,0.2352,1.1467,10.3641,72.71
Mumbai,2022-10-08,52.58,125.2,84.9,30.4,51.9,31700.0,49.47,1,0,0,5,10,4,136.0,138.3,70.01228571428571,85.03,24.55,0.1317,0.9409,10.3641,62.36
Mumbai,2022-10-09,39.136,134.8,75.4,32.5,32.4,31700.0,53.02,1,0,0,6,10,4,140.0857142857143,125.2,70.01228571428571,52.58,23.71,0.1055,1.3548,10.3641,51.8
Mumbai,2022-10-10,95.99,172.6,85.7,30.6,43.8,31700.0,92.33,0,0,0,0,10,4,142.8857142857143,134.8,72.46371428571429,39.136,23.72,0.3314,0.9619,10.3641,89.08
Mumbai,2022-10-11,75.44,123.5,81.7,27.4,58.0,31700.0,94.58,0,0,0,1,10,4,139.31428571428572,172.6,72.998,95.99,22.8,0.1863,1.2537,10.3641,60.95
Mumbai,2022-10-12,79.29,182.1,83.1,32.5,64.0,31700.0,85.26,0,0,0,2,10,4,146.1,123.5,72.29514285714285,75.44,27.82,0.2888,1.0753,10.3641,83.98
Mumbai,2022-10-13,72.46,111.0,81.7,30.3,35.2,31700.0,83.3,0,0,0,3,10,4,141.07142857142858,182.1,71.418,79.29,22.45,0.1609,1.1496,10.3641,65.14
Mumbai,2022-10-14,94.94,142.4,87.0,34.1,40.7,31700.0,92.53,0,0,0,4,10,4,141.65714285714287,111.0,72.8337142857143,72.46,26.01,0.2704,0.9746,10.3641,89.41
Mumbai,2022-10-15,59.98,133.5,79.9,27.4,39.3,31700.0,55.8,1,0,0,5,10,4,142.84285714285716,142.4,73.89085714285714,94.94,20.75,0.1601,0.9303,10.3641,64.25
Mumbai,2022-10-16,47.88,128.1,80.9,30.3,45.5,31700.0,46.71,1,0,0,6,10,4,141.8857142857143,133.5,75.14,59.98,23.69,0.1227,0.9756,10.3641,57.91
Mumbai,2022-10-17,83.53,134.2,83.0,33.9,48.9,31700.0,90.34,0,0,0,0,10,4,136.4,128.1,73.36,47.88,26.97,0.2242,1.0815,10.3641,75.47
Mumbai,2022-10-18,93.01,141.4,88.0,30.6,37.1,31700.0,99.58,0,0,0,1,10,4,138.95714285714286,134.2,75.87,83.53,22.9,0.263,1.0706,10.3641,81.85
Mumbai,2022-10-19,81.52,136.4,86.5,22.0,61.6,31700.0,80.79,0,0,0,2,10,4,132.42857142857142,141.4,76.18857142857144,93.01,18.62,0.2224,0.991,10.3641,67.64
Mumbai,2022-10-20,80.81,134.7,85.8,32.0,63.2,31700.0,86.18,0,0,0,3,10,4,135.81428571428572,136.4,77.38142857142857,81.52,27.29,0.2177,1.0665,10.3641,75.64
Mumbai,2022-10-21,82.38,159.8,81.0,32.8,40.0,31700.0,91.95,0,0,0,4,10,4,138.29999999999998,134.7,75.58714285714287,80.81,24.93,0.2633,1.1162,10.3641,77.96
Mumbai,2022-10-22,46.61,129.5,82.8,30.2,39.7,31700.0,57.33,1,0,0,5,10,4,137.72857142857143,159.8,73.67714285714285,82.38,22.92,0.1207,1.23,10.3641,59.89
Mumbai,2022-10-23,52.25,111.2,84.60000000000001,28.0,62.0,31700.0,52.15,1,0,0,6,10,4,135.31428571428572,129.5,74.30142857142857,46.61,23.74,0.1162,0.9981,10.3641,59.6
Mumbai,2022-10-24,88.24,160.7,86.4,32.3,40.5,31700.0,74.235,0,0,0,0,10,4,139.1,111.2,74.9742857142857,52.25,24.61,0.2836,0.8413,10.3641,86.28
Mumbai,2022-10-25,89.21,150.3,87.6,29.7,43.6,31700.0,96.32,0,0,0,1,10,4,140.37142857142857,160.7,74.43142857142857,88.24,23.0,0.2682,1.0797,10.3641,80.33
Mumbai,2022-10-26,67.25,159.1,88.66000000000004,25.3,57.1,31700.0,92.3,0,0,0,2,10,4,143.61428571428573,150.3,72.39285714285714,89.21,20.96,0.214,1.3725,10.3641,63.64
Mumbai,2022-10-27,74.62,144.85,86.88000000000002,33.3,34.5,31700.0,81.51,0,0,0,3,10,4,145.06428571428572,159.1,71.50857142857143,67.25,24.58,0.2162,1.0923,10.3641,75.61
Mumbai,2022-10-28,84.75,130.6,85.1,34.5,44.2,31700.0,85.37,0,0,0,4,10,4,140.89285714285714,144.85,71.84714285714286,74.62,26.8,0.2214,1.0073,10.3641,83.06
Mumbai,2022-10-29,59.02,113.5,80.3,28.6,32.0,31700.0,63.26,1,0,0,5,10,4,138.60714285714286,130.6,73.62,84.75,20.82,0.134,1.0718,10.3641,54.81
Mumbai,2022-10-30,52.35,136.3,77.1,30.1,30.4,31700.0,54.12,1,0,0,6,10,4,142.19285714285715,113.5,73.63428571428572,59.02,21.72,0.1427,1.0338,10.3641,59.23
Mumbai,2022-10-31,85.3,155.6,88.66000000000004,34.7,51.4,31700.0,95.76,0,0,0,0,10,4,141.46428571428572,136.3,73.21428571428571,52.35,27.95,0.2655,1.1226,10.3641,84.96
Mumbai,2022-11-01,84.68,151.3,78.4,29.9,32.5,31700.0,86.31,0,0,1,1,11,4,141.60714285714286,155.6,72.56714285714285,85.3,21.83,0.2562,1.0192,10.3641,74.52
Mumbai,2022-11-02,76.07,147.0,70.2,27.6,30.8,31700.0,88.06,0,0,1,2,11,4,139.87857142857143,151.3,73.82714285714285,84.68,19.96,0.2236,1.1576,10.3641,58.95
Mumbai,2022-11-03,88.13,167.2,81.4,29.6,35.6,31700.0,88.53,0,0,1,3,11,4,143.07142857142858,147.0,75.75714285714285,76.07,21.98,0.2947,1.0045,10.3641,80.67
Mumbai,2022-11-04,91.4,134.7,77.5,25.6,59.3,31700.0,88.75,0,0,1,4,11,4,143.65714285714287,167.2,76.70714285714287,88.13,21.43,0.2462,0.971,10.3641,68.38
Mumbai,2022-11-05,56.94,132.8,63.1,22.8,48.1,31700.0,58.57,1,0,1,5,11,4,146.41428571428574,134.7,76.41,91.4,18.07,0.1512,1.0286,10.3641,44.34
Mumbai,2022-11-06,63.8,119.7,69.2,29.0,63.8,31700.0,59.78,1,0,1,6,11,4,144.04285714285714,132.8,78.04571428571428,56.94,24.8,0.1527,0.937,10.3641,55.82
Mumbai,2022-11-07,96.31,141.2,75.1,26.0,51.9,31700.0,89.78,0,0,1,0,11,4,141.9857142857143,119.7,79.61857142857141,63.8,21.0,0.272,0.9322,10.3641,69.52
Mumbai,2022-11-08,88.12,164.1,81.0,22.2,34.8,31700.0,97.49,0,0,1,1,11,4,143.81428571428572,141.2,80.11,96.31,16.41,0.2892,1.1063,10.3641,68.32
Mumbai,2022-11-09,62.2,159.4,77.9,24.7,58.1,31700.0,85.09,0,0,1,2,11,4,145.58571428571426,164.1,78.12857142857142,88.12,20.56,0.1983,1.368,10.3641,56.58
Mumbai,2022-11-10,92.36,159.2,74.3,25.5,64.9,31700.0,82.53,0,0,1,3,11,4,144.44285714285712,159.4,78.73285714285714,62.2,21.92,0.2941,0.8936,10.3641,71.4
Mumbai,2022-11-11,93.77,167.7,81.2,25.7,30.9,31700.0,99.37,0,0,1,4,11,4,149.15714285714284,159.2,79.07142857142857,92.36,18.6,0.3145,1.0597,10.3641,74.13
Mumbai,2022-11-12,72.2,123.6,72.0,24.3,34.7,31700.0,56.04,1,0,1,5,11,4,147.84285714285716,167.7,81.25142857142858,93.77,17.95,0.1785,0.7762,10.3641,58.52
Mumbai,2022-11-13,61.42,131.6,69.3,23.6,62.9,31700.0,55.11,1,0,1,6,11,4,149.54285714285714,123.6,80.91142857142857,72.2,20.1,0.1617,0.8973,10.3641,48.56
Mumbai,2022-11-14,96.45,139.6,73.0,22.0,43.9,31700.0,100.0,0,0,1,0,11,4,149.3142857142857,131.6,80.93142857142857,61.42,17.06,0.2693,1.0368,10.3641,61.56
Mumbai,2022-11-15,87.76,150.6,74.6,21.9,30.0,31700.0,89.17,0,0,1,1,11,4,147.3857142857143,139.6,80.88,96.45,15.77,0.2643,1.0161,10.3641,63.2
Mumbai,2022-11-16,90.85,142.7,74.6,25.9,61.5,31700.0,96.85,0,0,1,2,11,4,144.99999999999997,150.6,84.97285714285715,87.76,21.91,0.2593,1.066,10.3641,66.32
Mumbai,2022-11-17,95.08,146.7,81.0,26.7,65.0,31700.0,86.01,0,0,1,3,11,4,143.21428571428572,142.7,85.36142857142856,90.85,22.96,0.279,0.9046,10.3641,73.53
Mumbai,2022-11-18,89.98,155.4,71.3,23.5,34.8,31700.0,89.45,0,0,1,4,11,4,141.45714285714286,146.7,84.82000000000001,95.08,17.37,0.2797,0.9941,10.3641,62.68
Mumbai,2022-11-19,48.73,109.0,70.0,29.6,31.1,31700.0,62.86,1,0,1,5,11,4,139.37142857142857,155.4,81.46714285714286,89.98,21.44,0.1062,1.29,10.3641,47.09
Mumbai,2022-11-20,51.28,159.7,69.2,25.0,54.1,31700.0,40.23,1,0,1,6,11,4,143.38571428571427,109.0,80.01857142857143,48.73,20.41,0.1638,0.7845,10.3641,52.24
Mumbai,2022-11-21,88.66,127.5,82.1,25.7,35.6,31700.0,92.39,0,0,1,0,11,4,141.65714285714284,159.7,78.90571428571427,51.28,19.08,0.2261,1.0421,10.3641,68.49
Mumbai,2022-11-22,82.49,123.9,78.9,25.6,61.8,31700.0,97.24,0,0,1,1,11,4,137.84285714285716,127.5,78.15285714285713,88.66,21.69,0.2044,1.1788,10.3641,62.15
Mumbai,2022-11-23,73.82,141.35000000000002,80.1,21.6,44.2,31700.0,96.71,0,0,1,2,11,4,137.65,123.9,75.72,82.49,16.78,0.2087,1.3101,10.3641,56.01
Mumbai,2022-11-24,71.3,158.8,75.9,28.5,34.2,31700.0,88.36,0,0,1,3,11,4,139.37857142857143,141.35000000000002,72.32285714285715,73.82,21.0,0.2264,1.2393,10.3641,63.9
Mumbai,2022-11-25,83.7,155.9,73.1,27.5,42.7,31700.0,99.49,0,0,1,4,11,4,139.45,158.8,71.42571428571429,71.3,21.2,0.261,1.1886,10.3641,60.14
Mumbai,2022-11-26,64.34,134.2,68.9,29.7,36.0,31700.0,51.27,1,0,1,5,11,4,143.05,155.9,73.6557142857143,83.7,22.1,0.1727,0.7969,10.3641,59.88
Mumbai,2022-11-27,63.67,123.0,73.3,29.5,40.9,31700.0,44.88,1,0,1,6,11,4,137.80714285714288,134.2,75.42571428571429,64.34,22.53,0.1566,0.7049,10.3641,60.94
Mumbai,2022-11-28,92.11,129.4,81.1,27.2,30.9,31700.0,93.62,0,0,1,0,11,4,138.07857142857145,123.0,75.91857142857143,63.67,19.68,0.2384,1.0164,10.3641,71.86
Mumbai,2022-11-29,88.94,146.3,76.3,27.7,64.6,31700.0,88.92500000000001,0,0,1,1,11,4,141.27857142857144,129.4,76.84,92.11,23.78,0.2602,0.9998,10.3641,72.4
Mumbai,2022-11-30,81.47,133.2,74.6,23.4,30.5,31700.0,84.23,0,0,1,2,11,4,140.1142857142857,146.3,77.93285714285715,88.94,16.89,0.217,1.0339,10.3641,57.66
Mumbai,2022-12-01,70.57,162.0,73.8,22.1,49.5,31700.0,100.0,0,0,1,3,12,4,140.57142857142858,133.2,77.82857142857144,81.47,17.64,0.2286,1.417,10.3641,52.55
Mumbai,2022-12-02,85.57,142.4,77.5,22.7,52.2,31700.0,84.25,0,0,1,4,12,4,138.64285714285714,162.0,78.09571428571428,70.57,18.36,0.2437,0.9846,10.3641,64.49
Mumbai,2022-12-03,57.34,108.9,70.7,21.8,64.3,31700.0,57.49,1,0,1,5,12,4,135.02857142857144,142.4,77.09571428571428,85.57,18.69,0.1249,1.0026,10.3641,42.4
Mumbai,2022-12-04,50.04,117.7,76.1,26.5,55.4,31700.0,49.43,1,0,1,6,12,4,134.27142857142857,108.9,75.14857142857143,57.34,21.77,0.1178,0.9878,10.3641,48.83
Mumbai,2022-12-05,86.46,152.2,78.5,23.5,66.3,31700.0,83.18,0,0,1,0,12,4,137.52857142857144,117.7,74.34142857142857,50.04,20.33,0.2632,0.9621,10.3641,65.64
Mumbai,2022-12-06,84.9,135.2,80.5,21.2,42.4,31700.0,97.63,0,0,1,1,12,4,135.94285714285715,152.2,73.7642857142857,86.46,16.32,0.2296,1.1499,10.3641,60.08
Mumbai,2022-12-07,87.6,130.7,74.9,26.3,69.6,31700.0,85.85,0,0,1,2,12,4,135.58571428571426,135.2,74.64,84.9,23.1,0.229,0.98,10.3641,64.86
Mumbai,2022-12-08,80.18,149.2,78.2,23.6,61.7,31700.0,91.16,0,0,1,3,12,4,133.75714285714284,130.7,76.01285714285714,87.6,19.98,0.2393,1.1369,10.3641,59.25
Mumbai,2022-12-09,76.07,149.3,78.6,25.5,61.2,31700.0,95.89,0,0,1,4,12,4,134.74285714285716,149.2,74.6557142857143,80.18,21.54,0.2271,1.2605,10.3641,60.5
Mumbai,2022-12-10,55.87,114.4,69.6,20.4,61.0,31700.0,49.52,1,0,1,5,12,4,135.5285714285714,149.3,74.44571428571429,76.07,17.22,0.1278,0.8863,10.3641,39.82
Mumbai,2022-12-11,53.59,115.1,70.1,23.8,68.6,31700.0,42.74,1,0,1,6,12,4,135.15714285714284,114.4,74.95285714285714,55.87,20.81,0.1234,0.7975,10.3641,47.47
Mumbai,2022-12-12,94.12,149.0,78.5,21.1,54.0,31700.0,100.0,0,0,1,0,12,4,134.7,115.1,76.04714285714284,53.59,17.22,0.2805,1.0625,10.3641,63.06
Mumbai,2022-12-13,78.28,119.8,79.9,23.7,49.4,31700.0,90.29,0,0,1,1,12,4,132.5,149.0,75.10142857142857,94.12,18.9,0.1876,1.1534,10.3641,60.5
Mumbai,2022-12-14,85.36,120.5,82.7,24.6,63.8,31700.0,75.52,0,0,1,2,12,4,131.04285714285714,119.8,74.78142857142858,78.28,21.04,0.2057,0.8847,10.3641,71.06
Mumbai,2022-12-15,83.9,132.5,68.9,20.2,66.5,31700.0,89.05,0,0,1,3,12,4,128.65714285714287,120.5,75.31285714285715,85.36,17.49,0.2223,1.0614,10.3641,50.93
Mumbai,2022-12-16,88.85,141.3,82.5,23.0,50.2,31700.0,93.99,0,0,1,4,12,4,127.5142857142857,132.5,77.13857142857144,83.9,18.42,0.2511,1.0579,10.3641,66.37
Mumbai,2022-12-17,65.14,128.7,63.4,20.4,55.0,31700.0,58.36,1,0,1,5,12,4,129.55714285714285,141.3,78.46285714285715,88.85,16.73,0.1677,0.8959,10.3641,44.74
Mumbai,2022-12-18,48.96,148.9,71.4,25.6,64.5,31700.0,37.85,1,0,1,6,12,4,134.38571428571427,128.7,77.80142857142857,65.14,21.96,0.1458,0.7731,10.3641,54.06
Mumbai,2022-12-19,82.33,159.9,87.4,23.2,67.5,31700.0,92.25,0,0,1,0,12,4,135.94285714285715,148.9,76.11714285714285,48.96,20.18,0.2633,1.1205,10.3641,69.26
Mumbai,2022-12-20,81.92,142.2,77.8,21.2,68.4,31700.0,86.24,0,0,1,1,12,4,139.14285714285714,159.9,76.63714285714286,82.33,18.52,0.233,1.0527,10.3641,59.07
Mumbai,2022-12-21,77.8,144.7,78.7,21.7,61.7,31700.0,89.775,0,0,1,2,12,4,142.6,142.2,75.55714285714285,81.92,18.38,0.2252,1.1539,10.3641,57.76
Mumbai,2022-12-22,85.33,127.6,76.8,22.1,41.3,31700.0,93.31,0,0,1,3,12,4,141.9,144.7,75.76142857142857,77.8,16.91,0.2178,1.0935,10.3641,57.54
Mumbai,2022-12-23,83.88,144.7,80.7,26.7,56.8,31700.0,78.96000000000001,0,0,1,4,12,4,142.3857142857143,127.6,75.05142857142857,85.33,22.09,0.2427,0.9413,10.3641,72.48
Mumbai,2022-12-24,60.52,118.2,71.6,22.9,45.6,31700.0,64.61,1,0,1,5,12,4,140.88571428571427,144.7,74.39142857142858,83.88,17.92,0.1431,1.0676,10.3641,46.83
Mumbai,2022-12-25,52.64,128.9,67.5,25.1,58.5,31700.0,59.97,1,0,1,6,12,4,138.02857142857144,118.2,74.91714285714285,60.52,20.93,0.1357,1.1392,10.3641,43.61
Mumbai,2022-12-26,87.51,130.6,77.5,23.0,61.6,31700.0,86.41,0,0,1,0,12,4,133.84285714285713,128.9,75.65714285714286,52.64,19.47,0.2286,0.9874,10.3641,63.29
Mumbai,2022-12-27,78.98,154.0,73.5,20.4,47.7,31700.0,88.62,0,0,1,1,12,4,135.5285714285714,130.6,75.23714285714286,87.51,16.13,0.2433,1.1221,10.3641,55.04
Mumbai,2022-12-28,79.78,171.7,74.9,21.7,56.0,31700.0,93.68,0,0,1,2,12,4,139.3857142857143,154.0,75.52,78.98,17.88,0.274,1.1742,10.3641,63.9
Mumbai,2022-12-29,82.63,143.1,76.3,23.9,61.2,31700.0,89.97,0,0,1,3,12,4,141.6,171.7,75.13428571428571,79.78,20.19,0.2365,1.0888,10.3641,61.62
Mumbai,2022-12-30,89.89,152.0,78.5,18.7,62.0,31700.0,79.78,0,0,1,4,12,4,142.64285714285714,143.1,75.99285714285715,82.63,15.86,0.2733,0.8875,10.3641,65.03
Mumbai,2022-12-31,59.01,135.3,67.4,24.3,60.2,31700.0,56.18,1,0,1,5,12,4,145.0857142857143,152.0,75.77714285714286,89.89,20.43,0.1597,0.952,10.3641,49.33
Mumbai,2023-01-01,69.30499999999999,116.3,69.3,20.3,40.4,32175.0,54.92,1,0,1,6,1,1,143.28571428571428,135.3,78.15785714285714,59.01,15.46,0.1612,0.7924,10.379,48.08
Mumbai,2023-01-02,79.6,148.9,78.0,22.4,51.5,32175.0,85.04,0,0,1,0,1,1,145.9,116.3,77.02785714285714,69.30499999999999,18.05,0.237,1.0683,10.379,62.07
Mumbai,2023-01-03,81.58,145.2,78.3,20.7,44.4,32175.0,91.8,0,0,1,1,1,1,144.64285714285714,148.9,77.39928571428571,79.6,16.1,0.2369,1.1253,10.379,59.2
Mumbai,2023-01-04,71.68,146.7,79.1,23.7,58.6,32175.0,79.69,0,0,1,2,1,1,141.07142857142858,145.2,76.24214285714285,81.58,19.78,0.2103,1.1117,10.379,63.75
Mumbai,2023-01-05,84.44,146.05,77.3,22.1,61.8,32175.0,95.23,0,0,1,3,1,1,141.49285714285716,146.7,76.50071428571428,71.68,18.72,0.2466,1.1278,10.379,60.92
Mumbai,2023-01-06,81.24,145.4,74.9,23.6,44.3,32175.0,95.44,0,0,1,4,1,1,140.55,146.05,75.265,84.44,18.34,0.2362,1.1748,10.379,55.61
Mumbai,2023-01-07,57.21,131.9,70.5,18.0,52.1,32175.0,54.2,1,0,1,5,1,1,140.06428571428572,145.4,75.00785714285713,81.24,14.55,0.1509,0.9474,10.379,45.18
Mumbai,2023-01-08,50.86,148.5,69.5,21.5,65.3,32175.0,46.19,1,0,1,6,1,1,144.66428571428574,131.9,72.37285714285714,57.21,18.52,0.1511,0.9082,10.379,45.08
Mumbai,2023-01-09,87.94,161.7,82.1,20.3,51.3,32175.0,84.48,0,0,1,0,1,1,146.4928571428571,148.5,73.5642857142857,50.86,16.35,0.2844,0.9607,10.379,67.99
Mumbai,2023-01-10,78.37,182.5,82.6,23.2,55.3,32175.0,95.96,0,0,1,1,1,1,151.82142857142858,161.7,73.10571428571428,87.94,19.05,0.2861,1.2244,10.379,66.64
Mumbai,2023-01-11,78.09,171.35,72.5,24.5,47.1,32175.0,85.54,0,0,1,2,1,1,155.34285714285713,182.5,74.02142857142857,78.37,19.32,0.2676,1.0954,10.379,61.82
Mumbai,2023-01-12,91.42,160.2,80.5,24.4,53.2,32175.0,93.28,0,0,1,3,1,1,157.3642857142857,171.35,75.01857142857143,78.09,19.83,0.2929,1.0203,10.379,70.42
Mumbai,2023-01-13,90.43,160.8,81.3,25.8,47.2,32175.0,89.08,0,0,1,4,1,1,159.56428571428572,160.2,76.33142857142856,91.42,20.35,0.2908,0.9851,10.379,71.62
Mumbai,2023-01-14,55.36,161.4,64.8,24.6,65.1,32175.0,68.81,1,0,1,5,1,1,163.7785714285714,160.8,76.06714285714285,90.43,21.17,0.1787,1.243,10.379,45.94
Mumbai,2023-01-15,51.65,109.2,72.5,21.5,68.2,32175.0,56.64,1,0,1,6,1,1,158.16428571428568,161.4,76.17999999999999,55.36,18.77,0.1128,1.0966,10.379,41.67
Mumbai,2023-01-16,96.89,130.4,81.6,19.7,40.6,32175.0,100.0,0,0,1,0,1,1,153.69285714285712,109.2,77.45857142857143,51.65,15.02,0.2527,1.0321,10.379,62.17
Mumbai,2023-01-17,80.46,134.6,74.2,18.1,68.3,32175.0,100.0,0,0,1,1,1,1,146.85,130.4,77.75714285714287,96.89,15.8,0.2166,1.2429,10.379,50.27
Mumbai,2023-01-18,77.48,135.25,77.1,19.6,67.2,32175.0,86.41,0,0,1,2,1,1,141.69285714285715,134.6,77.67,80.46,17.03,0.2096,1.1153,10.379,57.54
Mumbai,2023-01-19,77.51,135.9,78.7,17.8,55.8,32175.0,85.97,0,0,1,3,1,1,138.2214285714286,135.25,75.68285714285715,77.48,14.65,0.2107,1.1091,10.379,53.95
Mumbai,2023-01-20,84.96,131.8,80.3,18.8,55.0,32175.0,100.0,0,0,1,4,1,1,134.07857142857142,135.9,74.90142857142857,77.51,15.42,0.224,1.177,10.379,54.27
Mumbai,2023-01-21,55.14,125.9,66.2,22.6,67.5,32175.0,56.46,1,0,1,5,1,1,129.00714285714287,131.8,74.86999999999999,84.96,19.66,0.1388,1.0239,10.379,43.11
Mumbai,2023-01-22,44.91,129.2,74.8,18.0,40.9,32175.0,52.8,1,0,1,6,1,1,131.8642857142857,125.9,73.90714285714286,55.14,13.74,0.116,1.1757,10.379,39.22
Mumbai,2023-01-23,78.73,177.6,69.9,23.0,50.1,32175.0,89.12,0,0,1,0,1,1,138.60714285714286,129.2,71.31285714285714,44.91,18.41,0.2796,1.132,10.379,61.75
Mumbai,2023-01-24,76.56,161.5,83.3,20.6,58.3,32175.0,87.45,0,0,1,1,1,1,142.45,177.6,70.75571428571429,78.73,17.16,0.2473,1.1422,10.379,62.52
Mumbai,2023-01-25,85.88,145.45,80.2,22.2,55.7,32175.0,94.14,0,0,1,2,1,1,143.90714285714284,161.5,71.95571428571428,76.56,18.27,0.2498,1.0962,10.379,64.85
Mumbai,2023-01-26,79.5,129.4,75.5,22.3,51.1,32175.0,80.24,0,0,1,3,1,1,142.97857142857143,145.45,72.24,85.88,17.94,0.2057,1.0093,10.379,59.03
Mumbai,2023-01-27,87.2,153.6,81.5,25.8,69.0,32175.0,70.10499999999999,0,0,1,4,1,1,146.09285714285713,129.4,72.56,79.5,22.6,0.2679,0.804,10.379,76.19
Mumbai,2023-01-28,67.37,100.3,66.0,22.4,49.6,32175.0,59.97,1,0,1,5,1,1,142.43571428571428,153.6,74.30714285714285,87.2,17.88,0.1351,0.8902,10.379,45.12
